Kms_Driven,Present_Price,Fuel_Type,Seller_Type,Transmission,Age,Selling_Price
74821,15.209724769654828,Petrol,Dealer,Manual,8,7.518703035205441
118822,29.572446692080018,Petrol,Dealer,Automatic,12,10.14114980953342
61821,22.875571224103027,Petrol,Dealer,Automatic,6,20.613363005546457
53820,33.68024585374843,Diesel,Dealer,Manual,5,28.52991480960859
235996,23.98412741730312,Diesel,Dealer,Manual,19,8.888303047057704
85823,14.16001251357362,CNG,Dealer,Manual,7,8.232874907764685
78822,17.303205365988916,Petrol,Individual,Automatic,9,8.848411618346406
97064,25.642856697499383,Diesel,Individual,Manual,8,17.027463297589385
113821,22.30468758180461,Petrol,Individual,Manual,18,7.317703929659307
78822,40.66845168825024,Diesel,Dealer,Automatic,8,28.49618190703785
127822,30.644826130985106,Petrol,Dealer,Automatic,16,10.628252599752928
47523,27.17778043771181,Petrol,Dealer,Automatic,4,23.013507808658083
88847,28.92194330618949,CNG,Dealer,Manual,13,13.620208050148843
41822,11.477780939732789,Petrol,Dealer,Automatic,6,6.854338746450775
40221,10.38049404931495,Petrol,Individual,Manual,5,5.916074965857342
42821,10.410878909346636,Petrol,Individual,Manual,6,7.136749701166835
40022,11.51397903426673,Petrol,Individual,Automatic,4,6.112813436603799
42921,11.415151134167148,Diesel,Individual,Automatic,5,4.562478662051215
60522,11.793979754629497,Diesel,Dealer,Manual,7,8.267686959261463
56821,9.29839759184997,CNG,Individual,Automatic,6,7.115808610774808
44823,11.404743367068455,Petrol,Dealer,Manual,8,6.507520185000432
45823,10.911560736775671,Diesel,Individual,Automatic,9,5.365177692458502
55822,10.556295776537162,Diesel,Individual,Automatic,6,6.431668306531384
44223,10.642079936164652,Diesel,Dealer,Manual,9,7.736560017593911
44522,7.599877785325955,Petrol,Individual,Manual,6,5.860934453102974
50322,10.075412635767655,CNG,Dealer,Automatic,8,7.217596621166844
45820,8.458416079773245,Petrol,Individual,Manual,6,7.882452987373218
41822,9.798817473710969,Petrol,Individual,Manual,4,6.722466829692111
43821,9.390106548113469,Petrol,Individual,Automatic,6,5.279282719346922
39321,9.141678077964889,Petrol,Dealer,Manual,6,4.804799074040346
62321,10.048113258063994,Diesel,Dealer,Automatic,9,6.196259757281165
55424,9.340282604469593,Petrol,Individual,Manual,7,5.108870693620695
63822,9.546295529241682,Diesel,Individual,Automatic,7,4.156902512072156
57823,10.188806836030432,Petrol,Dealer,Manual,9,8.489267490864854
53822,9.055842024908276,Diesel,Individual,Manual,7,4.317659184810862
83822,10.89846308767725,Petrol,Dealer,Manual,13,6.203851477991318
44824,9.50703926238303,Petrol,Dealer,Manual,12,5.550220038699149
69821,8.54482046176674,Diesel,Dealer,Manual,7,4.267279922260391
42822,9.54578148982079,Diesel,Dealer,Automatic,4,5.089657764258639
53321,10.231847025103791,Diesel,Individual,Manual,12,5.439502245200423
52821,8.4705714049337,Diesel,Dealer,Manual,7,4.213811427121076
39822,9.595530536328209,Petrol,Individual,Automatic,6,3.356283218023352
80821,7.7331311730459475,CNG,Individual,Manual,9,6.33791135391775
52821,10.189155442052286,Petrol,Dealer,Automatic,8,5.930462131955606
52521,9.239749904085086,Petrol,Dealer,Automatic,9,6.416990662112893
113822,12.160241638411303,Diesel,Individual,Manual,12,6.175416795636561
68822,11.543363903867451,Diesel,Individual,Automatic,9,6.972598003772223
98822,8.598875513154267,Diesel,Dealer,Automatic,10,5.586643755143117
68822,9.285117361203234,Petrol,Dealer,Automatic,11,4.706704433872411
40721,8.554416211065277,Petrol,Dealer,Automatic,14,5.061662376869535
70823,8.035322943401958,Petrol,Individual,Manual,9,4.782024625420592
56823,9.122000034469105,Diesel,Individual,Manual,11,4.7422395640912525
87821,10.816271441624094,Petrol,Individual,Automatic,16,4.121872480871653
88821,9.39058726899604,Diesel,Individual,Manual,14,4.891131528108598
538822,9.204167901687388,Diesel,Individual,Automatic,15,4.117955344381535
71823,9.963556275007164,Diesel,Dealer,Manual,14,4.861036054825981
73821,8.748561438907267,Petrol,Dealer,Manual,12,4.401094574982632
131054,8.78089536728018,Petrol,Dealer,Automatic,16,5.36696889733938
96821,16.67036329400899,Diesel,Dealer,Manual,12,7.471047984812596
92283,13.491945142088468,Petrol,Dealer,Automatic,11,8.955007664439979
42314,15.001328230143166,Petrol,Dealer,Automatic,7,11.172506264100852
42255,17.107026181533342,Petrol,Dealer,Automatic,5,12.700066451721304
59946,15.033788492408611,Diesel,Dealer,Automatic,10,9.317360726593911
82357,23.38805183186528,Diesel,Individual,Automatic,8,19.081953906910265
61492,21.010135644997845,Diesel,Dealer,Manual,6,17.65016846705884
58936,14.987554319730576,Diesel,Dealer,Automatic,5,10.443359024092286
74922,18.033519897815395,Petrol,Individual,Automatic,11,10.94225669863592
51319,11.800384506599848,Petrol,Dealer,Manual,7,7.394876344014795
116455,15.822549713693055,Diesel,Individual,Manual,8,11.155070860489968
100203,18.5203995910044,Diesel,Individual,Automatic,6,11.932427226472893
75017,17.95086992775218,Petrol,Dealer,Manual,10,10.095550409799444
98819,17.659141396335357,CNG,Dealer,Manual,10,9.61034118341361
90954,14.4987057700647,Petrol,Dealer,Manual,9,8.480697533974094
83822,18.154132822710995,CNG,Individual,Automatic,8,11.61450408426708
51722,23.585642720783497,Diesel,Individual,Automatic,7,16.37918827365923
91823,13.504848870533984,Diesel,Dealer,Manual,8,9.001979247276813
43315,14.030987787662257,Petrol,Dealer,Manual,7,10.44502491099864
62531,13.463120001256051,Petrol,Dealer,Automatic,11,5.286145828277706
71144,18.15323917270355,CNG,Dealer,Automatic,12,10.403488633984574
74688,14.244570590198483,CNG,Dealer,Automatic,8,11.029172929243988
45821,15.72288312639869,CNG,Dealer,Manual,6,9.575809648241815
73821,15.832686772909229,CNG,Individual,Manual,8,10.592919589276878
74822,20.01152208716111,Diesel,Dealer,Automatic,7,8.702936740472254
55821,17.313560997778566,CNG,Dealer,Manual,6,11.469161734059693
74756,22.366046558133064,CNG,Dealer,Automatic,8,18.76865174975976
95525,19.7616378837438,Petrol,Dealer,Automatic,9,8.736878096240115
70249,15.306195827401828,CNG,Individual,Automatic,7,10.633302410343838
93062,17.509375071687757,Diesel,Individual,Manual,9,10.63080029434607
63821,22.43761144352439,Diesel,Dealer,Manual,8,13.84470425395326
44423,13.952534720611723,Diesel,Individual,Automatic,8,9.460055445288612
78845,12.830903996945704,Diesel,Individual,Manual,7,9.350511843231912
73820,13.90822818432574,Petrol,Individual,Manual,8,9.791602196766783
58256,16.823858433053132,Petrol,Dealer,Automatic,6,14.47552149247108
66423,18.567681751501475,Diesel,Dealer,Manual,7,12.933404168373931
100026,16.945853880377815,Petrol,Dealer,Automatic,10,8.166006239525327
55321,13.543522123322449,Petrol,Dealer,Manual,8,11.059049001518307
63622,22.63232410989165,Petrol,Dealer,Manual,7,14.709930971853552
60602,21.253165427045094,Petrol,Individual,Automatic,7,14.596478670893486
101821,22.602532569356303,CNG,Dealer,Manual,8,14.909041965074556
47831,18.850079059807022,Petrol,Dealer,Manual,6,14.634480406820453
48622,13.820022207039727,Petrol,Individual,Automatic,10,8.649916451083914
72820,20.3282985729194,Diesel,Dealer,Manual,8,15.24897254849031
49801,21.85390756768557,Diesel,Dealer,Automatic,5,13.950753117176744
70249,16.155026400501445,Petrol,Dealer,Automatic,6,12.84670435357036
50821,16.34090103753459,Diesel,Dealer,Automatic,7,12.13607917067877
72809,19.22185205152388,CNG,Dealer,Automatic,5,13.301120596007388
98822,16.24463012685179,Petrol,Dealer,Automatic,6,10.28817145054864
126758,21.48945662585401,Petrol,Dealer,Automatic,14,7.735583282149175
44287,14.312435977024776,Petrol,Dealer,Manual,8,11.927995923907025
40893,18.5593200921291,Diesel,Dealer,Automatic,6,15.005762095307452
57620,15.071993923554418,Petrol,Dealer,Automatic,9,10.501157392416346
59097,18.079767383561165,Diesel,Individual,Automatic,6,14.841778759530069
40959,10.829567060330392,Diesel,Dealer,Automatic,6,8.046905570185618
89821,18.87514979452085,CNG,Individual,Manual,7,9.646393850929428
53824,18.45842960466377,Petrol,Dealer,Manual,8,12.410935376361923
64822,14.594118832507045,CNG,Dealer,Automatic,8,11.44469210991308
80500,18.77309833118808,Diesel,Dealer,Manual,7,10.803100942197869
74322,13.51183004139538,Petrol,Dealer,Manual,9,9.062972934279706
88823,16.37287291770709,Diesel,Dealer,Automatic,11,10.057084277289078
93961,12.853904237184956,CNG,Dealer,Automatic,10,10.037874901846571
83363,10.680398640304972,Diesel,Dealer,Automatic,11,7.597167010674907
83821,17.87572067941957,Petrol,Individual,Manual,7,13.102753757518736
90260,14.92058201996058,CNG,Dealer,Manual,9,10.533954259279067
83822,19.784765635040703,Diesel,Individual,Automatic,9,11.1349858781651
165821,11.603789621335723,Petrol,Individual,Manual,19,5.570338783239359
48901,11.505379279828515,CNG,Dealer,Manual,6,7.774606479275301
53822,20.01419912896991,Diesel,Dealer,Automatic,10,11.695402721319308
75822,17.864549326153938,Petrol,Individual,Automatic,6,11.977526608328038
78822,39.309333153700585,Petrol,Dealer,Automatic,7,27.475439166067705
173822,40.11226725040757,CNG,Individual,Automatic,8,22.871129836404844
128822,17.85691730888702,CNG,Individual,Manual,17,6.865943870335688
108822,23.968030910530683,Petrol,Dealer,Automatic,13,9.986313201426547
79357,16.91773501594364,Petrol,Individual,Automatic,7,8.984573962400809
78307,14.43182622255614,Diesel,Dealer,Manual,9,6.935631107038687
78821,27.975778658120944,Petrol,Dealer,Manual,10,13.260830868706384
79410,16.71674874086459,Petrol,Dealer,Automatic,7,9.77118140698018
85822,44.854626954875066,CNG,Dealer,Manual,8,27.10401848351936
44823,44.46001981333158,CNG,Dealer,Automatic,4,36.04447917927472
83822,16.062146622398824,CNG,Individual,Manual,9,9.554498190805097
97822,29.287711003951685,Diesel,Dealer,Automatic,12,13.98867613694126
109822,15.302752869991547,CNG,Individual,Manual,8,7.965591925088144
83823,21.076462387017205,Diesel,Individual,Automatic,11,8.460375665048977
121823,16.92298916390973,Petrol,Individual,Manual,7,10.360866233098651
61821,21.86299013456516,CNG,Individual,Manual,6,18.59273201145548
78820,15.107249984888137,Petrol,Dealer,Manual,9,10.674551164945782
76822,23.634670843252348,Diesel,Dealer,Automatic,7,17.947394506612092
235998,23.26985867847467,Diesel,Dealer,Manual,17,9.658399648866808
116823,100.98287531499446,Diesel,Dealer,Automatic,12,41.03824561174603
97064,25.80471577842646,CNG,Dealer,Automatic,9,18.2588053628142
113820,21.9159724558099,Diesel,Dealer,Automatic,16,8.332413029311864
78821,39.86487928182656,CNG,Individual,Automatic,7,28.658753020325666
127822,32.40924153423271,Petrol,Dealer,Automatic,14,7.896096560865222
67821,33.54969595766147,CNG,Dealer,Automatic,6,28.241611127831074
47522,27.81224300735066,CNG,Dealer,Manual,5,23.806460781910385
55322,13.005962507838714,Petrol,Dealer,Automatic,8,5.551128574903906
53822,9.565173769495996,Petrol,Individual,Automatic,9,7.522932299609516
56823,9.47860478643189,Diesel,Individual,Manual,6,5.066905351366312
73823,9.411011212173316,Petrol,Individual,Manual,7,6.083901122613289
56321,9.853459431524769,Diesel,Dealer,Automatic,6,5.966474449012737
52822,9.281952685180524,CNG,Dealer,Automatic,7,8.1115283254227
45721,10.275974672048685,Petrol,Dealer,Automatic,11,4.821580780500005
44823,9.076219908051854,CNG,Dealer,Manual,6,5.741759770520556
78821,11.73711458853411,Petrol,Individual,Automatic,14,5.618366301104098
50624,8.918730194953552,Petrol,Dealer,Manual,4,6.057141603411942
43823,10.213964484675476,Petrol,Individual,Manual,7,4.567154428393145
58820,8.994933640227506,CNG,Individual,Automatic,8,6.702906605911722
67820,6.743820693403282,Diesel,Dealer,Manual,8,7.397581914869893
83820,12.083786008192448,Petrol,Individual,Manual,12,6.959667066897966
46820,9.234881405905664,Diesel,Dealer,Manual,8,5.369450780673777
52821,8.899793847574085,Petrol,Dealer,Manual,7,6.691592878313366
44322,10.30606487479526,Petrol,Individual,Manual,12,4.791030781909299
45523,10.428322877216482,Petrol,Individual,Automatic,10,6.267103829720583
68821,9.229727932921298,Diesel,Individual,Automatic,13,5.791217587452591
88821,8.386887537903407,Diesel,Individual,Automatic,7,4.449728221267449
68823,11.27269936683155,Petrol,Individual,Automatic,11,4.86203687014338
59823,8.253605773982727,Petrol,Individual,Manual,9,4.687944601407088
64822,9.64707421082527,Petrol,Dealer,Manual,15,4.6973690248136455
40724,8.290624319867604,Petrol,Dealer,Automatic,14,4.624061464405829
60822,8.928565860044317,Diesel,Individual,Automatic,14,5.745485350097865
70821,9.283041060238496,Petrol,Individual,Automatic,9,4.244669934629437
93821,8.161144105614733,Petrol,Individual,Manual,18,4.325917403342781
87821,9.646592043521782,Petrol,Individual,Automatic,17,3.2042907591433725
71823,9.646715459495349,Petrol,Dealer,Automatic,14,5.3579062130851645
91822,10.247134993869771,Diesel,Individual,Manual,14,4.886691933263264
96820,16.523531569860626,Diesel,Individual,Automatic,12,8.26457140904268
67021,14.06981987072782,Petrol,Dealer,Automatic,9,9.217480077818458
92281,13.724256795924644,Petrol,Dealer,Manual,12,7.145900753642164
67105,13.51410954894966,Diesel,Dealer,Automatic,9,7.574605852568733
73619,16.66736973579618,Petrol,Dealer,Automatic,7,10.720170104406655
42256,17.855397371790545,Diesel,Dealer,Manual,3,12.353949749313328
59948,14.177824091923927,CNG,Individual,Automatic,6,10.963285356077469
82357,23.37879297492178,Diesel,Dealer,Automatic,7,14.877831949128256
58935,13.648499156500524,CNG,Dealer,Automatic,4,10.790509327794052
74922,19.06298657111872,Petrol,Individual,Manual,10,9.845137018500417
51322,13.95316945642788,Petrol,Dealer,Manual,6,9.889065091239797
83900,19.146390854938893,Diesel,Individual,Automatic,8,12.56111765421976
74820,19.063855800351725,Diesel,Individual,Automatic,9,8.868921596997543
77310,13.88944885117737,Petrol,Individual,Manual,5,8.365327515071577
70823,17.34512568312643,Diesel,Individual,Manual,9,10.096945108530406
116453,15.897424502483505,CNG,Individual,Manual,9,11.579744324078078
75020,19.85076485751226,Petrol,Dealer,Automatic,10,9.052683578272651
61339,13.861179750328835,Diesel,Dealer,Manual,12,6.28666440838556
63499,13.801880530961334,Petrol,Dealer,Automatic,7,12.197621262637378
95823,12.43461727567019,Diesel,Individual,Manual,9,5.08783122820384
90953,16.5264202375477,CNG,Dealer,Automatic,9,8.180243882483577
83820,17.95241160890682,Diesel,Dealer,Automatic,11,10.32829130114179
53821,19.77225363109306,CNG,Dealer,Automatic,6,14.270059445639236
91821,15.704019496366872,Petrol,Individual,Automatic,11,8.68745964920612
43312,17.081291930341706,Petrol,Individual,Manual,8,11.325526086722906
53960,17.468228910662653,Diesel,Dealer,Manual,6,14.111367542647413
50671,11.30208144145556,Petrol,Dealer,Automatic,7,7.280744130091767
71143,17.013557830981924,CNG,Dealer,Manual,11,9.9123806676182
72823,17.524559843255133,Diesel,Dealer,Manual,9,9.6371220726483
45822,17.349763353966942,Petrol,Individual,Manual,6,10.424303605501237
87821,18.333651052435123,CNG,Dealer,Manual,10,10.624736834543706
109821,19.85766185095593,Petrol,Dealer,Automatic,11,12.29486076015748
68822,12.859936076616162,CNG,Dealer,Manual,8,6.9770540443868185
74755,22.27805080958522,Diesel,Dealer,Manual,8,16.543354417975916
70247,14.314851174347671,Petrol,Dealer,Automatic,7,9.743125413257978
63822,21.502046725669267,Diesel,Individual,Automatic,9,13.74913499113699
44422,15.103976369785489,Diesel,Dealer,Automatic,6,9.930658742903896
60022,18.77516132063858,Petrol,Dealer,Manual,5,11.00341083606706
73820,17.015387781565217,Diesel,Dealer,Automatic,6,8.085283916355863
58256,17.252343476648488,Petrol,Individual,Automatic,4,13.21867775957596
57822,12.720163831841637,Diesel,Dealer,Automatic,6,8.431604847352075
108163,17.834899597385,Petrol,Individual,Automatic,11,7.992987838114496
108383,17.780942387663803,Petrol,Dealer,Manual,13,8.49793486891783
63621,23.436395450689435,Diesel,Dealer,Automatic,6,13.020125127367931
42822,18.27685898413137,Petrol,Dealer,Automatic,5,9.994738542196894
53286,14.402645017488986,Petrol,Dealer,Manual,8,11.148709668855126
89278,16.982005496611563,Petrol,Dealer,Manual,17,7.969831524079268
47831,21.61507385201193,Diesel,Dealer,Automatic,5,15.246311222687352
48620,14.800502107005082,Petrol,Individual,Automatic,11,11.831737948732792
53879,17.390931374633222,Diesel,Dealer,Automatic,7,13.664194097128908
82821,16.043990543170718,Petrol,Dealer,Automatic,8,9.679077388713502
72822,21.18017518884937,Petrol,Dealer,Manual,7,13.451229064191889
57822,13.460312516093428,Diesel,Dealer,Automatic,7,9.582156627653337
76822,18.84025995483553,Petrol,Dealer,Manual,12,7.4777614112516675
98898,22.761888841248787,Diesel,Dealer,Automatic,7,12.629815993497385
72809,19.407549545316755,CNG,Individual,Automatic,4,16.676942978670333
98824,15.28920488000321,Diesel,Dealer,Manual,7,9.190842164707952
126756,19.020779319390783,Petrol,Dealer,Automatic,14,6.762659355366063
47821,21.072037598705208,Diesel,Dealer,Manual,7,16.06022409977058
81822,17.68521573044368,Diesel,Individual,Automatic,10,9.858281858514571
81270,15.968646986724718,Diesel,Individual,Automatic,10,8.47081097997556
40894,17.590697529198522,Diesel,Individual,Automatic,6,13.864802469711584
59096,16.005815258092,Diesel,Individual,Automatic,6,13.010905579728444
81190,17.167202431128043,Diesel,Dealer,Automatic,7,12.011532360366758
40956,12.564711809542716,Petrol,Individual,Manual,4,8.48706920586009
89823,18.04893063684935,Petrol,Dealer,Manual,8,11.827533928740465
64821,16.616885773979572,Diesel,Dealer,Automatic,8,10.881643371301298
81823,18.95099812790912,Diesel,Dealer,Manual,6,11.17376952663242
80502,16.924316680601148,CNG,Individual,Manual,7,12.140907499194848
74320,13.29511536437811,CNG,Dealer,Manual,7,7.55290579828556
84101,9.982887021638192,Diesel,Dealer,Automatic,7,8.062759897675125
95700,11.793108151086065,Petrol,Dealer,Automatic,10,7.089334298024474
58822,13.839648084214469,Diesel,Dealer,Automatic,11,8.691487114515674
93960,14.112977110707018,Petrol,Individual,Automatic,9,9.506190269442223
83364,13.976343669994922,CNG,Dealer,Automatic,12,8.167969273141695
83822,18.880256015960363,CNG,Dealer,Manual,8,12.94596335854493
90261,14.857403358365778,CNG,Dealer,Manual,11,8.030737800585591
77822,13.756813378817569,CNG,Dealer,Manual,9,9.285505592335358
83822,19.251015412532663,CNG,Individual,Automatic,7,11.31502288040604
88821,14.883143567182678,CNG,Dealer,Automatic,12,6.130520818440374
165824,8.884666658106836,Petrol,Individual,Automatic,20,5.623745003782337
100823,16.10466617278952,Petrol,Dealer,Manual,19,9.161658508894003
63345,15.918073123560616,Petrol,Individual,Manual,6,11.423220775807902
85528,10.43380511028336,Petrol,Dealer,Manual,8,7.878709334660868
84600,16.519143375982047,CNG,Individual,Manual,8,12.312143752135311
88822,10.814997047928216,Diesel,Dealer,Automatic,10,3.5812422354312767
103355,14.466511860542257,Diesel,Dealer,Manual,8,8.852834165816182
75821,17.84752810971483,Petrol,Dealer,Manual,5,12.257777439708589
143528,38.71776083590879,Diesel,Dealer,Automatic,10,20.07580479568898
53822,28.588899820626125,CNG,Dealer,Manual,7,24.203308494970663
128821,18.172819479102195,Diesel,Dealer,Automatic,15,9.883022386080722
108823,23.867986413388778,Petrol,Dealer,Automatic,13,9.096800736168928
79356,15.5608859602683,Petrol,Dealer,Manual,7,9.701219262143695
78306,17.704605046563177,CNG,Dealer,Automatic,8,9.317599568713526
79821,44.50223169830778,Diesel,Dealer,Manual,10,25.22788247458888
116823,45.672759811984335,CNG,Dealer,Automatic,8,24.42939195671748
44821,46.51018282327231,CNG,Individual,Automatic,5,39.80857878762461
83823,15.50285893752643,Petrol,Dealer,Automatic,6,9.53179216821806
97824,29.813355254602047,Diesel,Dealer,Automatic,12,14.285082862907238
126822,21.309652721546176,Petrol,Dealer,Manual,11,7.957726828134542
50821,30.65347417535446,Diesel,Dealer,Manual,7,19.718569213610213
109822,14.648620610345512,Diesel,Dealer,Manual,8,10.151107321704206
83821,19.53674271535156,Petrol,Dealer,Manual,12,9.412509902092228
94822,28.22127494183798,Petrol,Dealer,Manual,11,11.660181315495858
121821,17.6195364575879,Diesel,Dealer,Manual,8,10.44839820258784
74822,17.155071604010605,CNG,Dealer,Automatic,7,9.769393426878487
110822,24.597008512307703,Petrol,Individual,Manual,10,14.135039795920994
173975,19.74699648432831,Petrol,Individual,Automatic,19,8.164086949654141
118823,32.45255071584544,Petrol,Dealer,Automatic,13,9.774496978996815
127823,38.047065015679685,Diesel,Individual,Automatic,11,21.58092470548144
78822,17.74425717009473,CNG,Dealer,Manual,6,9.492078714426617
53821,35.16705279872041,CNG,Dealer,Automatic,5,27.185002840457685
116824,102.14857223850488,Diesel,Dealer,Manual,14,40.67170147698346
78822,14.302754891378328,Petrol,Dealer,Automatic,8,10.120660915763104
97066,24.756205547039546,CNG,Individual,Automatic,8,17.050154673137172
113821,24.28609754946837,CNG,Dealer,Automatic,17,8.303601052752033
78822,40.45408951234806,CNG,Individual,Automatic,7,27.46671332260499
127820,31.187723473680663,Petrol,Dealer,Manual,14,9.232473694614155
67820,34.39448677897582,Diesel,Dealer,Automatic,6,24.81707937575245
83823,28.751034943930527,Petrol,Individual,Manual,10,12.656112920091608
41822,12.376959691398556,Diesel,Individual,Manual,4,6.375303904126181
42821,11.70270653467402,Petrol,Dealer,Manual,5,5.577230691311724
42920,9.442087695038875,Diesel,Individual,Automatic,5,6.850210489530676
60524,11.861904751633327,Diesel,Dealer,Manual,6,6.675578249712643
45821,10.169612998448086,Petrol,Individual,Automatic,9,6.873729706637864
55821,9.287701245715136,Diesel,Individual,Automatic,7,6.394737012269712
64822,10.749600129379196,Diesel,Dealer,Manual,8,5.426731471960805
44221,11.496617218319097,Petrol,Individual,Automatic,8,5.589188114321222
44523,8.622680644229222,Petrol,Dealer,Manual,6,7.061989060850139
45721,8.351709143629112,Diesel,Individual,Automatic,10,6.360457242793022
45822,10.637595991194756,Petrol,Dealer,Automatic,7,4.232767831535202
39322,8.813129044830703,Petrol,Individual,Manual,5,4.980638557377364
43823,9.35496561690552,Petrol,Individual,Automatic,8,4.873187097999525
62323,10.144706020307645,CNG,Dealer,Automatic,8,5.325142445911132
54822,9.33439114033539,Petrol,Dealer,Manual,10,4.879208553987669
53822,9.280945376854737,CNG,Individual,Automatic,7,4.776981048180335
55422,12.136542830746912,Petrol,Individual,Manual,7,7.750789845507109
58822,9.766149287162063,Petrol,Dealer,Automatic,7,5.741950692983367
67821,9.402245803461758,Petrol,Individual,Manual,5,7.8802492882998
63821,8.300682692151497,Diesel,Individual,Manual,6,5.80312599535591
63822,9.811100443425852,Diesel,Dealer,Manual,6,4.57997503162316
53820,9.004754476447225,Petrol,Individual,Manual,9,3.733216318330631
44822,7.425914120235864,Diesel,Individual,Manual,11,5.502838042820622
69822,9.723959934096923,Diesel,Dealer,Manual,6,7.001281620650838
61822,10.229097872267069,Petrol,Dealer,Automatic,9,5.670247913531606
61821,10.790668040826771,Diesel,Individual,Manual,7,6.471404740255091
50821,9.061979231182816,Diesel,Individual,Manual,11,8.10859922073297
52822,7.841586598151684,Diesel,Dealer,Manual,6,5.581666556873495
52523,8.384321805147472,Petrol,Dealer,Manual,7,5.900239592351413
40121,9.499706455463336,Petrol,Dealer,Manual,5,4.5608681300745095
113822,9.298357034005871,Petrol,Dealer,Automatic,13,5.592561039165654
57822,8.117125539956275,Diesel,Individual,Automatic,9,6.830852037325603
40722,10.20246225250296,Petrol,Dealer,Automatic,14,4.153355959965772
70822,9.277447306560616,Petrol,Dealer,Automatic,10,5.635551700470073
93824,9.3591133059838,Diesel,Individual,Automatic,17,5.486345747849939
98823,9.29435813835208,Diesel,Individual,Automatic,16,5.6992774391741285
87823,8.297565977519172,Petrol,Dealer,Manual,17,4.101965138740296
91824,5.916770265850176,Petrol,Individual,Automatic,15,3.005804198295657
96822,15.081990317279132,Diesel,Dealer,Automatic,14,7.048254705938679
67021,15.439096839306156,Diesel,Individual,Manual,8,10.560474749838
92282,12.25828644021558,CNG,Dealer,Manual,13,8.562875515893076
67104,11.129819053099856,Petrol,Individual,Manual,7,7.587892495167311
51302,15.851582016536838,Diesel,Dealer,Manual,4,10.880922259926212
73618,13.599058934721016,Diesel,Dealer,Manual,9,8.898699757689783
74596,13.28531358494246,Petrol,Individual,Automatic,10,8.571585379414392
82358,24.228812226176338,Diesel,Dealer,Automatic,9,17.961369713995353
58936,14.28789749895919,Petrol,Dealer,Automatic,4,11.562378309074376
53820,11.989737774281345,Petrol,Dealer,Automatic,7,7.829501216623461
83899,17.442060488207467,Diesel,Individual,Automatic,10,11.247600861166127
70820,15.256864604930758,Diesel,Dealer,Automatic,9,9.82492895774198
63499,14.836281658809376,CNG,Dealer,Automatic,7,12.472971714841265
95822,13.54602471401523,Petrol,Dealer,Automatic,12,7.920774290498539
98821,17.80317404992949,CNG,Dealer,Manual,11,9.477111191666332
90954,14.905584049054386,CNG,Dealer,Manual,11,8.075037798033918
83823,18.4540187377415,Diesel,Dealer,Manual,9,12.390991011206848
53822,18.104402020085026,Petrol,Dealer,Manual,5,15.154517453016284
91824,16.35867155413666,CNG,Dealer,Manual,7,9.533453877186716
53964,19.01635389908747,Petrol,Dealer,Manual,5,13.207630532649258
62530,13.610642590037427,Diesel,Dealer,Automatic,8,7.467543524951941
45821,15.582504097871194,CNG,Dealer,Automatic,5,11.802344661491649
87822,16.432080483446317,Petrol,Dealer,Automatic,10,9.70221233014544
74755,22.337639273805912,Diesel,Dealer,Automatic,7,18.9644555067518
95523,18.45915782000689,Diesel,Dealer,Automatic,8,10.277690112937115
88382,22.07970839795334,Diesel,Dealer,Manual,6,16.66949698905037
74878,15.204846971159364,Petrol,Dealer,Automatic,8,9.287441979471636
68046,23.11092532491965,Petrol,Dealer,Manual,7,13.938942086814125
44420,15.444877700893825,CNG,Individual,Automatic,6,9.946845285073362
60021,16.887637955517967,Petrol,Dealer,Automatic,5,12.94560841204792
108163,20.20497384628242,Diesel,Individual,Automatic,12,8.8350191978598
108383,18.660721906747803,Petrol,Individual,Automatic,13,8.350288561093514
69575,22.93186353610601,Petrol,Individual,Automatic,7,15.31190822879305
63622,20.835489529771014,Petrol,Individual,Automatic,8,13.08371575313932
101822,23.19822081106305,CNG,Dealer,Automatic,8,13.48821279906555
47831,20.626634311964548,Petrol,Dealer,Automatic,6,13.224336917477176
48622,14.918135782641675,Petrol,Individual,Manual,10,7.127271052558466
53883,18.68939439104075,Diesel,Individual,Automatic,7,12.526223044042668
67392,15.73385774853808,Petrol,Individual,Automatic,6,9.050286563523285
82823,16.07923391317631,Diesel,Dealer,Manual,7,9.689868065177356
49801,22.46930398373616,CNG,Dealer,Manual,6,16.548199443792242
70249,15.15255938355262,Petrol,Dealer,Manual,8,11.329874459786492
72810,20.867987349263764,Diesel,Dealer,Manual,6,14.542406449261437
98823,15.329051899748784,Petrol,Dealer,Manual,8,6.274710919350243
126755,18.68946917668765,CNG,Dealer,Manual,12,10.749207420622607
44284,14.58294449777166,Petrol,Dealer,Automatic,6,10.49461612417996
81822,16.340744914073287,CNG,Dealer,Manual,9,11.107053139415395
81272,15.454652044898044,CNG,Dealer,Automatic,6,7.992482757294307
40892,19.01071088899993,Diesel,Individual,Automatic,5,11.32292009118112
72250,16.74324470796593,CNG,Dealer,Manual,8,12.486032330412757
59095,16.74830936508124,Diesel,Dealer,Automatic,6,14.848640317213526
40957,12.48388952966134,Diesel,Dealer,Automatic,6,8.922993517521213
89821,18.978466334007383,CNG,Dealer,Manual,6,11.892677913275213
53823,20.340487771382094,Diesel,Dealer,Manual,7,13.436755023297884
116250,16.6335703695115,Diesel,Dealer,Manual,13,7.435706440501238
74322,13.191748300830104,Diesel,Individual,Automatic,9,8.13629466532122
